order_id,customer_id,order_date,product_category,quantity,unit_price_usd,order_status,payment_method
AMA-O9030,AMA-C9246,2025-07-04,Books,4,$20.67,Pending,UPI
AMA-O11528,AMA-C10638,03/16/2025,Home & Kitchen,4,18.88,Delivered,Gift Card
AMA-O11652,AMA-C4033,2023-12-07,Electronics,5,619.53,Shipped,Gift Card
AMA-O5810,AMA-C9999,2023-07-19,Toys,3,$39.96,Cancelled,Debit Card
AMA-O5434,AMA-C6694,2025-10-16,Electronics,1,259.15,Delivered,Debit Card
AMA-O8076,AMA-C2004,30-Jan-2023,Books,3,8.03,Shipped,Credit Card
AMA-O12741,AMA-C1777,2025-06-13,Sports & Outdoors,3,107.37,Delivered,Gift Card
AMA-O10517,AMA-C7291,2023-10-26,Books,3,13.51,Delivered,Debit Card
AMA-O14017,AMA-C7084,08-Nov-2023,Books,1,7.4,Cancelled,Amazon Pay
AMA-O14678,AMA-C1143,27-Feb-2023,Beauty,5,85.39,Shipped,Gift Card
AMA-O7731,AMA-C8481,2023-12-13,Electronics,2,614.84,Shipped,Amazon Pay
AMA-O8450,AMA-C1685,2025-03-02,Beauty,1,89.73,Delivered,UPI
AMA-O9948,AMA-C8270,2024-10-24,Toys,1,21.84,Pending,UPI
AMA-O8724,AMA-C7934,2023-10-14,Home & Kitchen,3,132.68,Returned,UPI
AMA-O14860,AMA-C3983,2025-08-16,Sports & Outdoors,5,$133.23,Returned,UPI
AMA-O11483,AMA-C2915,2025-03-10,Grocery,4,3.34,Cancelled,Credit Card
AMA-O11206,AMA-C8277,10/05/2024,Apparel,5,63.12,Shipped,Debit Card
AMA-O7543,AMA-C5253,2025-04-09,Books,1,26.73,Shipped,Amazon Pay
AMA-O13898,AMA-C4867,01/28/2023,Books,3,$7.61,Cancelled,Debit Card
AMA-O5429,AMA-C4142,10-Sep-2023,Sports & Outdoors,1,165.93,Delivered,Gift Card
AMA-O5428,AMA-C6255,04/06/2025,Apparel,1,46.96,Delivered,Debit Card
AMA-O12688,AMA-C8380,03/14/2025,Electronics,2,$92.40,Shipped,Gift Card
AMA-O7058,AMA-C1032,04/17/2025,Electronics,4,291.03,Delivered,Credit Card
AMA-O11547,AMA-C6633,2025-12-16,Apparel,5,115.17,,Credit Card
AMA-O6476,AMA-C3483,2024-03-17,Beauty,4,$25.26,Returned,Debit Card
AMA-O12422,AMA-C2340,2025-02-07,Grocery,4,$40.94,Delivered,Credit Card
AMA-O9169,AMA-C1681,04/03/2025,Electronics,4,503.84,Pending,Gift Card
AMA-O5411,AMA-C3246,21-Oct-2023,Sports & Outdoors,5,$139.79,Delivered,Amazon Pay
AMA-O6286,AMA-C4276,10-Sep-2025,Books,3,28.64,Returned,Gift Card
AMA-O7475,AMA-C5911,14-Mar-2025,Books,5,35.94,Delivered,Credit Card
AMA-O14337,AMA-C10790,08-Jun-2025,Grocery,5,26.75,Delivered,Gift Card
AMA-O5554,AMA-C6066,2023-08-05,Grocery,1,11.7,Delivered,Gift Card
AMA-O5784,AMA-C8230,2024-11-03,Books,2,36.13,Cancelled,Amazon Pay
AMA-O10915,AMA-C9300,15-Feb-2025,Electronics,3,598.07,Delivered,Gift Card
AMA-O13968,AMA-C1065,12/01/2024,Home & Kitchen,4,296.28,Delivered,UPI
AMA-O7245,AMA-C6622,04/22/2025,Grocery,1,$53.20,,Credit Card
AMA-O10257,AMA-C8101,2023-09-20,Grocery,5,$44.83,Delivered,Gift Card
AMA-O9026,AMA-C6521,08/07/2024,Toys,2,78.37,Pending,UPI
AMA-O11609,AMA-C1370,08/22/2023,Beauty,2,77.51,Cancelled,Credit Card
AMA-O9786,AMA-C10690,11/05/2023,Beauty,1,87.73,Returned,UPI
AMA-O10233,AMA-C4758,2023-07-17,Grocery,2,$9.41,Pending,Credit Card
AMA-O14813,AMA-C10143,2025-04-28,Sports & Outdoors,5,60.99,Pending,Gift Card
AMA-O7207,AMA-C8953,2023-04-29,Electronics,1,643.11,Delivered,UPI
AMA-O13757,AMA-C8958,15-Aug-2025,Electronics,1,241.3,Returned,Debit Card
AMA-O11615,AMA-C8525,03-Feb-2024,Apparel,3,55.94,Shipped,Credit Card
AMA-O6663,AMA-C4919,2023-05-01,Sports & Outdoors,3,100.53,,Debit Card
AMA-O5348,AMA-C9832,19-Aug-2023,Grocery,5,$45.13,Delivered,UPI
AMA-O7671,AMA-C4202,05/22/2025,Sports & Outdoors,5,158.16,Cancelled,Gift Card
AMA-O6719,AMA-C9789,04-Mar-2023,Toys,-2,8.05,Delivered,Debit Card
AMA-O11106,AMA-C9868,2025-03-28,Grocery,4,$19.28,Cancelled,Debit Card
AMA-O6783,AMA-C10943,07/16/2025,Sports & Outdoors,2,233.29,Cancelled,Gift Card
AMA-O6232,AMA-C5801,07/29/2024,Electronics,3,259.75,Delivered,Credit Card
AMA-O8014,AMA-C6684,10/27/2023,Toys,2,93.4,Delivered,Credit Card
AMA-O9471,AMA-C8166,2023-05-16,Home & Kitchen,1,173.29,Returned,Credit Card
AMA-O12660,AMA-C8037,23-May-2025,Beauty,4,37.89,Delivered,Gift Card
AMA-O10231,AMA-C9957,2023-04-10,Electronics,4,186.36,Delivered,Gift Card
AMA-O11231,AMA-C9659,2024-09-04,Beauty,4,17.88,Delivered,Debit Card
AMA-O8470,AMA-C5225,27-Jul-2023,Beauty,2,$19.34,Pending,Credit Card
AMA-O10101,AMA-C8574,07-Jan-2023,Grocery,4,57.93,Delivered,Gift Card
AMA-O13271,AMA-C6907,05-May-2025,Electronics,4,$786.52,Delivered,Amazon Pay
AMA-O6184,AMA-C9822,10/17/2024,Beauty,1,29.31,Returned,Debit Card
AMA-O6576,AMA-C4345,06/12/2024,Grocery,2,11.9,Shipped,Amazon Pay
AMA-O14656,AMA-C5745,22-Sep-2023,Sports & Outdoors,3,38.73,Pending,Credit Card
AMA-O8327,AMA-C6060,10-Jul-2024,Toys,4,64.07,Returned,Debit Card
AMA-O14489,AMA-C6691,03-Aug-2024,Toys,2,99.53,Shipped,Debit Card
AMA-O7383,AMA-C4147,2023-02-21,Toys,2,15.34,Delivered,Debit Card
AMA-O13345,AMA-C10260,2025-07-02,Books,3,$7.67,Shipped,Amazon Pay
AMA-O13453,AMA-C10026,15-Dec-2024,Beauty,4,16.77,Pending,Amazon Pay
AMA-O14357,AMA-C10269,11/06/2023,Home & Kitchen,2,84.22,Delivered,Amazon Pay
AMA-O9442,AMA-C5321,05/12/2025,Apparel,4,77.17,Cancelled,Gift Card
AMA-O9527,AMA-C7803,07/19/2024,Books,4,20.84,Delivered,Credit Card
AMA-O6669,AMA-C1919,18-Jun-2025,Grocery,5,39.01,Cancelled,Credit Card
AMA-O5584,AMA-C9999,02-Mar-2024,Home & Kitchen,1,108.72,,Debit Card
AMA-O12133,AMA-C6263,20-Mar-2025,Beauty,4,$30.74,Shipped,UPI
AMA-O10931,AMA-C7315,18-Feb-2023,Books,2,$30.42,Returned,Debit Card
AMA-O6948,AMA-C5707,06/26/2023,Electronics,3,649.23,Shipped,Amazon Pay
AMA-O5332,AMA-C5251,26-Apr-2024,Beauty,5,17.59,Returned,Credit Card
AMA-O14578,AMA-C6965,09-Jan-2023,Home & Kitchen,1,20.01,Pending,Amazon Pay
AMA-O8394,AMA-C5188,12/29/2025,Toys,5,16.29,Returned,Credit Card
AMA-O12779,AMA-C3501,2023-09-18,Home & Kitchen,1,170.47,Delivered,Debit Card
AMA-O14506,AMA-C2911,2025-04-25,Apparel,1,$49.05,Delivered,Amazon Pay
AMA-O8373,AMA-C5867,02/05/2023,Electronics,1,482.63,Returned,Debit Card
AMA-O14026,AMA-C7955,2024-11-01,Home & Kitchen,1,$287.78,Pending,Amazon Pay
AMA-O5685,AMA-C7321,22-Oct-2024,Sports & Outdoors,5,70.49,Delivered,Debit Card
AMA-O5370,AMA-C6270,08-Aug-2025,Home & Kitchen,4,208.24,Pending,Credit Card
AMA-O10203,AMA-C5866,2024-06-08,Books,1,39.82,Returned,Credit Card
AMA-O5747,AMA-C7146,08/18/2023,Grocery,2,35.02,Delivered,Gift Card
AMA-O11342,AMA-C10348,2025-01-31,Electronics,2,372.38,Delivered,Credit Card
AMA-O5672,AMA-C5233,16-Feb-2025,Apparel,5,$40.46,Shipped,Credit Card
AMA-O14996,AMA-C8126,08-Jan-2023,Sports & Outdoors,1,145.95,Pending,Credit Card
AMA-O5283,AMA-C7063,16-Jan-2025,Home & Kitchen,1,67.04,Delivered,Debit Card
AMA-O14964,AMA-C2488,07/28/2023,Sports & Outdoors,4,137.48,Pending,Amazon Pay
AMA-O5263,AMA-C8812,2024-09-30,Grocery,2,50.52,Returned,Amazon Pay
AMA-O13447,AMA-C6995,20-Jun-2025,Beauty,4,9.2,Shipped,Credit Card
AMA-O6986,AMA-C3668,2025-07-16,Electronics,1,285.54,Returned,UPI
AMA-O10842,AMA-C10963,09/01/2025,Sports & Outdoors,4,248.74,Delivered,Amazon Pay
AMA-O11030,AMA-C6881,01/25/2023,Toys,5,12.33,Shipped,Amazon Pay
AMA-O13721,AMA-C10301,2024-04-21,Electronics,5,630.0,Delivered,Debit Card
AMA-O11372,AMA-C1397,20-Mar-2023,Apparel,4,116.3,Cancelled,Gift Card
AMA-O12300,AMA-C8277,13-Jan-2025,Electronics,3,$102.56,Shipped,Amazon Pay
AMA-O9001,AMA-C3325,24-Dec-2024,Toys,2,48.14,Delivered,Credit Card
AMA-O13953,AMA-C10206,23-Jul-2024,Electronics,4,615.15,Delivered,UPI
AMA-O10671,AMA-C10317,2023-12-23,Beauty,5,50.64,Returned,Gift Card
AMA-O13339,AMA-C3253,08/31/2023,Grocery,2,31.94,Delivered,Credit Card
AMA-O8249,AMA-C1193,23-Sep-2023,Toys,4,83.69,Returned,UPI
AMA-O12192,AMA-C5645,04-Jan-2024,Electronics,4,70.58,Delivered,Gift Card
AMA-O6684,AMA-C8646,05/15/2025,Home & Kitchen,5,187.81,Delivered,Credit Card
AMA-O8786,AMA-C5520,05/20/2023,Apparel,2,36.79,Shipped,Gift Card
AMA-O11803,AMA-C7980,08-May-2023,Electronics,-4,415.24,Returned,Credit Card
AMA-O8077,AMA-C10603,12-Mar-2024,Grocery,3,7.76,Pending,Gift Card
AMA-O11321,AMA-C9882,10-May-2023,Sports & Outdoors,2,86.0,Delivered,Amazon Pay
AMA-O12821,AMA-C3080,2025-07-08,Electronics,5,434.91,,Credit Card
AMA-O13351,AMA-C5448,12-Oct-2023,Beauty,3,45.97,Delivered,Debit Card
AMA-O8757,AMA-C1474,2025-10-22,Grocery,4,42.92,Cancelled,Amazon Pay
AMA-O11946,AMA-C4247,25-Nov-2025,Books,2,17.24,Pending,Gift Card
AMA-O11904,AMA-C8644,02/23/2024,Home & Kitchen,1,298.47,Delivered,Gift Card
AMA-O9749,AMA-C5179,19-Apr-2025,Grocery,1,$31.69,,Gift Card
AMA-O9544,AMA-C4070,08/05/2023,Electronics,5,467.83,Pending,UPI
AMA-O5586,AMA-C7673,12/06/2025,Grocery,5,$9.12,Shipped,Amazon Pay
AMA-O9194,AMA-C10496,2023-03-12,Home & Kitchen,5,63.02,Delivered,Gift Card
AMA-O6248,AMA-C10433,2024-12-01,Apparel,4,$19.75,Pending,UPI
AMA-O11005,AMA-C4025,2023-09-15,Home & Kitchen,3,187.85,Delivered,UPI
AMA-O7226,AMA-C9661,11/09/2024,Electronics,1,$635.79,Delivered,Gift Card
AMA-O9574,AMA-C1721,09/15/2024,Apparel,5,43.31,Delivered,Credit Card
AMA-O14798,AMA-C8683,2025-11-22,Toys,3,94.53,Delivered,Gift Card
AMA-O14227,AMA-C3977,09/11/2025,Electronics,4,284.56,Delivered,Amazon Pay
AMA-O8098,AMA-C2579,2024-03-09,Books,3,28.72,Delivered,UPI
AMA-O10508,AMA-C9801,03-Sep-2025,Beauty,3,73.31,Delivered,UPI
AMA-O7153,AMA-C8194,05/31/2025,Sports & Outdoors,4,50.32,Delivered,Gift Card
AMA-O7458,AMA-C2003,31-Jan-2025,Sports & Outdoors,3,235.66,Delivered,Gift Card
AMA-O12460,AMA-C3357,20-Feb-2023,Grocery,4,52.97,Delivered,Gift Card
AMA-O8343,AMA-C1494,17-Feb-2024,Toys,4,$97.21,Cancelled,Gift Card
AMA-O12175,AMA-C4937,2024-07-09,Sports & Outdoors,1,213.28,Delivered,Debit Card
AMA-O10973,AMA-C10885,2025-12-17,Books,4,9.02,Cancelled,Gift Card
AMA-O14641,AMA-C2802,2023-01-16,Home & Kitchen,5,295.0,Pending,Gift Card
AMA-O5452,AMA-C2457,26-Oct-2023,Toys,2,$46.77,Shipped,Gift Card
AMA-O14666,AMA-C3473,2025-03-04,Home & Kitchen,5,116.97,Pending,Amazon Pay
AMA-O5938,AMA-C1779,07/15/2025,Sports & Outdoors,3,185.75,Shipped,Gift Card
AMA-O9481,AMA-C2595,23-Sep-2025,Electronics,2,443.37,Delivered,Gift Card
AMA-O9406,AMA-C10715,04/10/2025,Apparel,3,$39.07,Returned,Gift Card
AMA-O7922,AMA-C4198,05-Jun-2025,Apparel,4,$30.70,Pending,UPI
AMA-O12447,AMA-C4172,10/24/2023,Home & Kitchen,1,132.06,Shipped,Credit Card
AMA-O13495,AMA-C5658,2024-01-20,Home & Kitchen,3,118.13,Delivered,UPI
AMA-O9176,AMA-C10190,27-May-2024,Toys,5,$92.30,,UPI
AMA-O12427,AMA-C9999,03/16/2024,Beauty,5,13.6,Delivered,Amazon Pay
AMA-O9548,AMA-C7956,04-Nov-2023,Apparel,2,61.72,Pending,Debit Card
AMA-O6769,AMA-C7928,2024-05-04,Beauty,1,67.71,Delivered,Debit Card
AMA-O6907,AMA-C8635,07/31/2024,Sports & Outdoors,4,185.54,Delivered,Amazon Pay
AMA-O12698,AMA-C8872,05/12/2023,Apparel,3,64.6,Delivered,UPI
AMA-O10080,AMA-C3237,2025-06-29,Toys,3,92.46,Pending,Gift Card
AMA-O10331,AMA-C3390,10/11/2023,Home & Kitchen,1,155.35,Pending,Gift Card
AMA-O5626,AMA-C2356,03/25/2023,Beauty,3,27.31,Pending,Credit Card
AMA-O6743,AMA-C4851,2023-05-01,Books,5,$32.81,Delivered,Debit Card
AMA-O10557,AMA-C4772,2024-03-16,Apparel,4,66.73,Delivered,Credit Card
AMA-O6666,AMA-C3594,12/30/2024,Home & Kitchen,4,221.45,Delivered,Gift Card
AMA-O9063,AMA-C7798,04/12/2025,Electronics,3,99.2,Cancelled,Credit Card
AMA-O7283,AMA-C10191,14-Apr-2025,Home & Kitchen,4,41.89,Shipped,Gift Card
AMA-O12643,AMA-C4421,05-Dec-2023,Toys,3,93.16,Delivered,Gift Card
AMA-O13919,AMA-C8160,2025-11-09,Beauty,4,60.71,Delivered,Gift Card
AMA-O12051,AMA-C10614,2024-08-08,Home & Kitchen,2,223.43,Delivered,Amazon Pay
AMA-O8632,AMA-C5500,21-Jun-2024,Beauty,5,85.15,Delivered,Gift Card
AMA-O7059,AMA-C5156,04/13/2025,Toys,4,$72.19,Returned,Amazon Pay
AMA-O9444,AMA-C9999,2023-12-20,Beauty,5,77.66,Cancelled,Credit Card
AMA-O6373,AMA-C3751,11/26/2023,Grocery,5,18.4,Delivered,Debit Card
AMA-O10235,AMA-C9032,2024-12-15,Toys,2,$59.15,Pending,Debit Card
AMA-O8777,AMA-C8697,2025-09-06,Grocery,5,17.23,Delivered,Credit Card
AMA-O14869,AMA-C8721,02/29/2024,Books,4,21.46,,Debit Card
AMA-O7379,AMA-C10052,02/26/2023,Apparel,3,58.77,Returned,Credit Card
AMA-O11747,AMA-C5206,01-Dec-2025,Sports & Outdoors,2,$151.35,Pending,Amazon Pay
AMA-O12876,AMA-C6029,2024-11-07,Toys,4,44.31,Returned,Amazon Pay
AMA-O8045,AMA-C5551,08/04/2024,Books,5,19.24,Delivered,Credit Card
AMA-O13863,AMA-C8418,14-Apr-2025,Toys,5,$24.76,Cancelled,Credit Card
AMA-O10282,AMA-C4401,01/17/2025,Electronics,5,57.88,Returned,Amazon Pay
AMA-O8797,AMA-C2463,10/20/2025,Toys,1,71.02,Cancelled,Credit Card
AMA-O11622,AMA-C3824,09/17/2023,Books,3,10.79,,UPI
AMA-O12070,AMA-C8788,01/05/2025,Toys,3,$21.39,Cancelled,Credit Card
AMA-O10850,AMA-C9691,11-Apr-2024,Toys,4,60.95,Delivered,UPI
AMA-O14458,AMA-C6953,05-Apr-2025,Books,5,30.56,Delivered,Gift Card
AMA-O13469,AMA-C2129,08/24/2024,Home & Kitchen,1,264.79,Pending,Gift Card
AMA-O11862,AMA-C9444,06/09/2025,Books,1,$16.21,Delivered,Amazon Pay
AMA-O10926,AMA-C8419,27-Jul-2025,Beauty,4,$60.79,Returned,Amazon Pay
AMA-O5535,AMA-C7443,02/11/2023,Beauty,3,68.11,Delivered,Amazon Pay
AMA-O12034,AMA-C3844,2025-04-04,Toys,-1,19.82,Delivered,Amazon Pay
AMA-O6629,AMA-C5179,09-Jul-2025,Beauty,1,35.96,Returned,Gift Card
AMA-O10365,AMA-C8360,2023-05-03,Grocery,2,10.43,Returned,Amazon Pay
AMA-O6516,AMA-C8181,01-Mar-2023,Beauty,1,$39.45,Returned,UPI
AMA-O14260,AMA-C10303,2024-10-06,Books,1,20.99,Cancelled,UPI
AMA-O11753,AMA-C7141,2023-01-17,Electronics,1,275.57,Pending,Gift Card
AMA-O13922,AMA-C8843,2023-11-28,Books,3,27.4,Shipped,Amazon Pay
AMA-O12958,AMA-C5156,03/14/2023,Apparel,2,82.09,Shipped,Debit Card
AMA-O10423,AMA-C9478,12-Apr-2024,Books,3,25.16,Delivered,Gift Card
AMA-O12994,AMA-C3810,11/08/2023,Electronics,5,110.61,Delivered,Gift Card
AMA-O12599,AMA-C5825,16-May-2024,Grocery,2,$39.39,,Amazon Pay
AMA-O11371,AMA-C8729,04/27/2024,Books,4,9.11,Returned,Credit Card
AMA-O10267,AMA-C8708,11-Nov-2024,Electronics,2,232.13,Cancelled,UPI
AMA-O6980,AMA-C9878,10/20/2024,Beauty,3,$70.55,Delivered,Credit Card
AMA-O13089,AMA-C2636,05/14/2023,Apparel,3,83.73,Delivered,UPI
AMA-O8601,AMA-C1717,2023-11-23,Beauty,2,38.26,Cancelled,Amazon Pay
AMA-O14065,AMA-C9863,01/10/2025,Beauty,3,49.03,,Credit Card
AMA-O9085,AMA-C1653,2024-01-12,Home & Kitchen,3,151.23,Returned,Debit Card
AMA-O11922,AMA-C4202,2025-08-29,Home & Kitchen,5,124.9,Shipped,Credit Card
AMA-O8093,AMA-C5312,07-Nov-2025,Beauty,3,76.85,Shipped,Gift Card
AMA-O7034,AMA-C3378,04/04/2024,Home & Kitchen,5,156.18,,Debit Card
AMA-O13615,AMA-C7235,18-May-2024,Toys,3,37.39,,Debit Card
AMA-O11199,AMA-C10825,08-Dec-2023,Electronics,5,67.46,Shipped,Debit Card
AMA-O8208,AMA-C2099,08/20/2023,Sports & Outdoors,3,235.4,Returned,Amazon Pay
AMA-O5701,AMA-C4976,2024-05-11,Beauty,3,54.4,Delivered,Amazon Pay
AMA-O14482,AMA-C9405,10/31/2025,Grocery,5,31.13,Delivered,Debit Card
AMA-O8269,AMA-C6259,11/29/2025,Apparel,4,30.1,Delivered,Amazon Pay
AMA-O6062,AMA-C5901,2023-02-03,Sports & Outdoors,3,24.18,Delivered,Credit Card
AMA-O6619,AMA-C9036,04/17/2023,Beauty,4,10.23,Cancelled,Debit Card
AMA-O8924,AMA-C1390,04/20/2025,Toys,3,56.71,Shipped,Debit Card
AMA-O13875,AMA-C8922,08/11/2023,Grocery,3,57.55,Pending,Gift Card
AMA-O13104,AMA-C5640,2024-06-24,Toys,3,$29.10,Delivered,Debit Card
AMA-O12042,AMA-C8072,10/28/2025,Books,4,38.03,Delivered,UPI
AMA-O5037,AMA-C2703,2024-04-17,Home & Kitchen,1,108.65,Pending,Credit Card
AMA-O10203,AMA-C5866,2024-06-08,Books,1,39.82,Returned,Credit Card
AMA-O12010,AMA-C9505,25-Jul-2023,Sports & Outdoors,3,$113.12,Cancelled,Credit Card
AMA-O13642,AMA-C3447,2023-01-21,Electronics,1,357.66,Delivered,Credit Card
AMA-O14527,AMA-C2462,09/02/2023,Electronics,-2,246.18,Pending,Amazon Pay
AMA-O10872,AMA-C7671,24-Mar-2023,Home & Kitchen,5,109.02,Shipped,UPI
AMA-O5541,AMA-C4563,04/01/2024,Electronics,1,$353.69,Pending,Credit Card
AMA-O14566,AMA-C3987,15-Jul-2025,Sports & Outdoors,3,$187.31,Cancelled,Amazon Pay
AMA-O6077,AMA-C5137,01/15/2023,Grocery,5,11.74,Returned,Gift Card
AMA-O10461,AMA-C2124,2023-11-02,Sports & Outdoors,1,$200.88,Shipped,Gift Card
AMA-O7213,AMA-C10896,2024-07-18,Books,5,10.6,Delivered,UPI
AMA-O12367,AMA-C4358,10/20/2025,Sports & Outdoors,5,212.24,Delivered,Credit Card
AMA-O6670,AMA-C8326,08/13/2025,Sports & Outdoors,1,$53.59,Cancelled,UPI
AMA-O5906,AMA-C9834,19-Dec-2023,Home & Kitchen,1,130.23,Returned,Debit Card
AMA-O12880,AMA-C7250,09/06/2024,Home & Kitchen,4,169.23,Delivered,Credit Card
AMA-O6339,AMA-C3214,16-Feb-2024,Home & Kitchen,1,$220.84,Delivered,Gift Card
AMA-O5266,AMA-C8178,2024-03-18,Grocery,1,14.04,Delivered,Gift Card
AMA-O7015,AMA-C6750,25-Sep-2024,Home & Kitchen,1,131.54,Returned,Debit Card
AMA-O8678,AMA-C1974,2023-06-07,Apparel,3,14.0,Shipped,Gift Card
AMA-O6502,AMA-C9732,06/16/2025,Electronics,5,565.25,Pending,Debit Card
AMA-O8977,AMA-C7641,11/02/2023,Apparel,5,60.75,Delivered,Amazon Pay
AMA-O7854,AMA-C4015,2025-10-23,Sports & Outdoors,3,$42.21,Cancelled,Credit Card
AMA-O12656,AMA-C3639,06-Dec-2023,Apparel,3,97.44,Pending,Amazon Pay
AMA-O11323,AMA-C10888,12-Jun-2023,Sports & Outdoors,1,155.37,Shipped,UPI
AMA-O6079,AMA-C7354,2023-06-27,Grocery,1,14.98,Pending,Amazon Pay
AMA-O5275,AMA-C6940,03/14/2025,Toys,3,31.83,Cancelled,Amazon Pay
AMA-O7999,AMA-C10495,2023-03-31,Apparel,2,101.0,Delivered,UPI
AMA-O14252,AMA-C9967,03-Dec-2024,Beauty,1,20.34,Cancelled,Credit Card
AMA-O8580,AMA-C8779,29-Nov-2025,Sports & Outdoors,1,211.04,Shipped,Gift Card
AMA-O10676,AMA-C3967,02/15/2025,Home & Kitchen,1,50.66,Delivered,Gift Card
AMA-O7337,AMA-C1804,10-Mar-2025,Toys,5,31.25,Returned,Credit Card
AMA-O12144,AMA-C7209,09-Jul-2025,Sports & Outdoors,3,18.07,Cancelled,Debit Card
AMA-O8459,AMA-C3774,29-Jun-2024,Toys,5,21.1,Pending,UPI
AMA-O12826,AMA-C5326,06/21/2025,Grocery,-3,43.49,Cancelled,UPI
AMA-O6137,AMA-C10727,2023-10-10,Beauty,3,17.23,Delivered,Credit Card
AMA-O12089,AMA-C6507,25-Dec-2024,Home & Kitchen,2,283.31,Delivered,UPI
AMA-O10628,AMA-C1048,08/17/2023,Beauty,3,6.69,Cancelled,UPI
AMA-O14843,AMA-C10244,10-Jun-2024,Apparel,5,56.9,Pending,Credit Card
AMA-O5819,AMA-C7711,2025-02-28,Toys,3,$53.85,Shipped,Credit Card
AMA-O7883,AMA-C10870,2023-09-13,Sports & Outdoors,3,159.79,Shipped,Gift Card
AMA-O13636,AMA-C3802,2023-12-12,Beauty,-3,41.5,Returned,UPI
AMA-O5393,AMA-C4880,08/17/2025,Sports & Outdoors,2,123.44,Delivered,Gift Card
AMA-O10030,AMA-C7088,11/02/2025,Electronics,4,621.68,Delivered,Gift Card
AMA-O6579,AMA-C7421,07/01/2025,Apparel,-2,110.76,Cancelled,Debit Card
AMA-O7032,AMA-C3520,2025-03-12,Books,4,11.89,Delivered,Debit Card
AMA-O13594,AMA-C3059,10/22/2024,Sports & Outdoors,1,246.4,Delivered,Debit Card
AMA-O14010,AMA-C9469,01/07/2024,Home & Kitchen,4,17.85,Pending,Gift Card
AMA-O7704,AMA-C7005,01/22/2025,Apparel,1,108.24,Cancelled,Debit Card
AMA-O9014,AMA-C4753,2024-04-20,Home & Kitchen,3,$282.37,Pending,Debit Card
AMA-O5824,AMA-C3695,01/28/2023,Books,3,13.52,Pending,Gift Card
AMA-O12538,AMA-C6652,24-Sep-2023,Home & Kitchen,4,$128.80,Returned,Gift Card
AMA-O12591,AMA-C10800,12/31/2023,Apparel,2,$51.58,Delivered,Debit Card
AMA-O12594,AMA-C9578,12-May-2025,Beauty,5,69.28,Returned,Amazon Pay
AMA-O14906,AMA-C10333,2025-02-06,Toys,2,$60.27,Delivered,Amazon Pay
AMA-O8764,AMA-C2520,2023-02-15,Beauty,5,84.17,Cancelled,UPI
AMA-O10511,AMA-C3118,06/11/2023,Books,2,31.02,Delivered,UPI
AMA-O7498,AMA-C7524,03/23/2025,Toys,5,8.1,Delivered,UPI
AMA-O5601,AMA-C2916,05-Oct-2025,Apparel,3,$110.33,Returned,UPI
AMA-O11468,AMA-C6343,10/17/2023,Toys,5,96.91,Delivered,Debit Card
AMA-O9349,AMA-C9778,02/07/2025,Beauty,1,64.25,Pending,Debit Card
AMA-O7891,AMA-C2630,2025-12-11,Grocery,3,29.05,Cancelled,Credit Card
AMA-O14171,AMA-C10046,2025-06-14,Sports & Outdoors,1,196.17,Pending,Gift Card
AMA-O5466,AMA-C8900,2024-06-18,Books,5,17.25,Shipped,Credit Card
AMA-O5157,AMA-C8777,2025-06-29,Grocery,1,2.05,Pending,UPI
AMA-O10829,AMA-C1673,06/27/2025,Home & Kitchen,3,283.78,Returned,Credit Card
AMA-O8985,AMA-C5246,10/16/2025,Electronics,3,$341.71,Delivered,UPI
AMA-O7783,AMA-C10137,09/02/2025,Home & Kitchen,5,227.78,Returned,UPI
AMA-O8154,AMA-C10169,2023-06-19,Grocery,1,$5.77,Cancelled,Debit Card
AMA-O8716,AMA-C9313,21-Aug-2024,Home & Kitchen,2,$98.84,Cancelled,UPI
AMA-O13289,AMA-C6382,30-Jul-2025,Grocery,3,$17.63,Pending,Debit Card
AMA-O5865,AMA-C3030,13-Aug-2023,Electronics,4,762.5,Returned,Debit Card
AMA-O6908,AMA-C6530,06/23/2024,Books,3,38.92,Cancelled,UPI
AMA-O11038,AMA-C9072,23-Oct-2023,Apparel,1,55.3,Delivered,Credit Card
AMA-O14760,AMA-C4386,2025-10-29,Beauty,2,52.7,Delivered,Credit Card
AMA-O5093,AMA-C6094,22-Oct-2024,Electronics,5,87.05,Pending,Credit Card
AMA-O10449,AMA-C4698,10/13/2023,Electronics,1,73.06,Shipped,Gift Card
AMA-O5725,AMA-C10106,08/08/2023,Toys,4,74.61,Shipped,Amazon Pay
AMA-O9027,AMA-C6504,05-Sep-2023,Apparel,1,80.88,Shipped,Gift Card
AMA-O10154,AMA-C10086,2024-06-16,Home & Kitchen,5,259.04,Shipped,UPI
AMA-O7193,AMA-C7324,11/28/2024,Electronics,4,28.57,Cancelled,Amazon Pay
AMA-O9098,AMA-C10502,2023-07-21,Sports & Outdoors,5,147.58,Cancelled,Amazon Pay
AMA-O7895,AMA-C9882,12/04/2023,Books,1,23.31,Delivered,Debit Card
AMA-O6390,AMA-C5183,05-Jun-2024,Electronics,3,318.82,Delivered,Gift Card
AMA-O6425,AMA-C4875,2024-06-22,Home & Kitchen,5,$60.73,Cancelled,UPI
AMA-O13499,AMA-C9036,2024-08-01,Home & Kitchen,4,170.7,Returned,UPI
AMA-O5783,AMA-C2281,2023-01-08,Grocery,3,59.74,Shipped,UPI
